"lat","lon","IFd","GIn","HIn","IFr","Crn","Pln","Frg","Nct","Grn","Clst"
-19.5,13.5,45,84,33,14,30,24,2,1,29,"1"
-19.5,14.5,61,100,39,18,35,28,4,3,35,"3"
-19.5,15.5,70,103,46,19,36,28,4,5,34,"3"
-19.5,16.5,75,106,49,24,40,29,4,5,35,"3"
-19.5,17.5,73,108,52,25,40,30,4,5,37,"3"
-19.5,20.5,73,99,46,26,39,27,3,5,28,"3"
-19.5,21.5,90,109,52,30,41,32,4,4,32,"3"
-19.5,22.5,111,130,60,38,43,37,6,5,41,"2"
-19.5,23.5,115,131,59,38,42,37,6,4,40,"2"
-19.5,24.5,106,121,57,32,42,37,3,3,36,"2"
-19.5,25.5,104,121,55,29,43,36,4,3,28,"3"
-19.5,26.5,109,129,57,33,44,40,5,4,30,"2"
-19.5,27.5,121,130,62,39,44,38,6,7,38,"2"
-19.5,28.5,129,133,62,41,45,34,7,8,40,"2"
-19.5,30.5,140,137,60,43,46,33,9,8,37,"2"
-19.5,32.5,175,150,64,51,49,36,17,12,36,"2"
-19.5,33.5,152,129,59,44,48,38,16,7,25,"2"
-19.5,34.5,130,120,61,38,44,36,15,6,21,"2"
-2.5,-45.5,171,94,40,74,27,12,54,18,18,"4"
-2.5,-46.5,176,103,47,74,27,12,70,18,17,"4"
-2.5,-48.5,207,110,56,79,28,16,79,21,21,"5"
-2.5,-49.5,221,113,58,82,28,16,83,24,20,"5"
-2.5,-51.5,223,111,58,79,29,17,79,24,20,"5"
-2.5,-54.5,281,126,69,93,30,20,98,25,25,"5"
-2.5,-55.5,273,119,70,97,29,19,95,25,21,"5"
-2.5,-56.5,275,125,71,97,29,19,102,24,20,"5"
-2.5,-57.5,266,123,71,100,29,20,103,25,20,"5"
-2.5,-59.5,226,111,55,93,29,19,84,22,16,"5"
-2.5,-60.5,234,111,61,91,29,20,90,23,19,"5"
-2.5,-61.5,227,109,63,91,29,18,82,25,16,"5"
-2.5,-62.5,201,97,49,86,27,16,67,18,11,"5"
-2.5,-63.5,195,95,46,85,27,16,68,17,10,"5"
-2.5,-64.5,207,94,51,88,27,16,74,18,11,"5"
-2.5,-65.5,243,107,64,106,27,17,88,21,13,"5"
-2.5,-66.5,247,103,60,102,28,17,86,23,13,"5"
-2.5,-67.5,239,104,55,101,29,17,84,20,15,"5"
-2.5,-68.5,220,98,48,96,28,15,84,19,15,"5"
-2.5,-69.5,211,102,50,90,29,15,80,20,17,"5"
-2.5,-70.5,205,100,54,89,29,17,82,22,16,"5"
-2.5,-74.5,250,114,59,107,29,17,92,22,17,"5"
-2.5,-75.5,232,110,56,103,29,17,89,21,17,"5"
-2.5,-77.5,234,113,62,109,28,17,104,27,18,"5"
-2.5,-78.5,244,107,68,99,27,17,104,59,16,"5"
-2.5,-79.5,149,100,61,65,31,12,62,24,21,"4"
-2.5,10.5,140,127,37,56,22,22,40,8,22,"4"
-2.5,13.5,125,106,34,52,20,18,35,7,11,"4"
-2.5,14.5,129,107,32,46,23,20,33,8,16,"2"
-2.5,15.5,129,108,31,49,21,20,33,8,20,"2"
-2.5,20.5,100,93,27,47,18,15,28,4,7,"3"
-2.5,21.5,102,96,23,48,17,15,28,5,9,"3"
-2.5,22.5,95,96,23,46,17,15,28,5,8,"3"
-2.5,27.5,136,122,39,56,24,23,33,7,11,"2"
-2.5,28.5,235,189,68,78,37,39,44,15,33,"5"
-2.5,29.5,198,179,75,61,45,34,36,14,41,"2"
-2.5,30.5,162,149,68,46,46,42,21,10,25,"2"
-2.5,31.5,130,124,63,39,45,47,15,11,24,"2"
-2.5,32.5,110,120,55,29,42,36,11,7,22,"2"
-2.5,33.5,116,129,56,32,45,42,10,6,23,"2"
-2.5,34.5,131,147,64,39,50,50,14,6,35,"2"
-2.5,35.5,165,162,82,55,53,57,17,9,55,"2"
-2.5,36.5,190,169,78,55,55,53,18,12,59,"2"
-2.5,37.5,180,176,78,55,54,56,19,14,57,"2"
-2.5,38.5,159,154,66,46,50,50,13,10,47,"2"
-2.5,39.5,144,135,53,40,43,40,11,7,25,"2"
-2.5,40.5,131,136,49,40,35,40,11,9,25,"2"
-20.5,-40.5,169,109,57,82,36,19,57,29,29,"4"
-20.5,-41.5,211,107,54,94,37,22,63,31,31,"5"
-20.5,-42.5,197,101,57,91,36,22,55,28,31,"5"
-20.5,-43.5,188,108,60,91,39,21,53,29,34,"4"
-20.5,-46.5,177,108,53,88,35,19,44,22,37,"4"
-20.5,-57.5,129,96,48,64,34,19,28,10,29,"4"
-20.5,-58.5,115,89,46,51,33,16,19,7,24,"3"
-20.5,-59.5,103,79,38,43,27,21,11,5,22,"3"
-20.5,-60.5,103,80,38,43,27,23,10,5,19,"3"
-20.5,-61.5,107,80,39,40,28,25,7,5,18,"3"
-20.5,-62.5,116,87,40,42,30,26,10,5,16,"3"
-20.5,-68.5,32,19,11,2,7,20,2,2,11,"6"
-20.5,-69.5,22,24,9,3,6,10,2,1,4,"6"
-20.5,13.5,37,80,31,13,28,20,2,1,20,"1"
-20.5,17.5,68,103,48,22,39,27,4,5,36,"3"
-20.5,21.5,63,90,45,20,36,24,3,1,22,"3"
-20.5,22.5,82,103,44,29,40,36,4,2,29,"3"
-20.5,23.5,91,114,51,32,41,36,4,3,30,"3"
-20.5,24.5,84,109,50,30,42,32,3,2,29,"3"
-20.5,25.5,85,102,50,27,41,31,3,2,30,"3"
-20.5,26.5,96,114,52,29,41,32,3,4,31,"3"
-20.5,27.5,117,125,57,33,45,36,4,7,40,"2"
-20.5,28.5,129,132,64,40,47,36,6,8,39,"2"
-20.5,29.5,130,133,60,42,47,37,8,8,37,"2"
-20.5,30.5,138,132,58,43,48,37,9,8,33,"2"
-20.5,31.5,146,132,61,42,48,42,12,8,32,"2"
-20.5,32.5,169,140,66,48,50,43,16,10,37,"2"
-20.5,33.5,134,122,55,38,44,38,16,5,22,"2"
-21.5,-41.5,201,112,59,90,37,24,62,30,32,"5"
-21.5,-44.5,190,109,62,93,38,18,49,30,33,"4"
-21.5,-47.5,189,110,57,87,37,17,48,22,35,"4"
-21.5,-61.5,108,78,38,40,26,22,7,5,15,"3"
-21.5,-63.5,127,95,39,51,34,27,15,6,15,"2"
-21.5,-64.5,143,81,37,50,34,28,15,14,21,"4"
-21.5,-65.5,71,37,17,14,17,27,7,4,17,"1"
-21.5,-66.5,39,24,12,4,11,22,3,2,12,"6"
-21.5,-68.5,30,18,12,2,7,20,2,1,10,"6"
-21.5,-69.5,22,21,6,3,5,5,2,2,2,"6"
-21.5,14.5,44,81,37,12,29,20,2,1,20,"1"
-21.5,16.5,68,98,45,18,36,26,4,5,32,"3"
-21.5,17.5,65,93,44,21,33,26,4,3,31,"3"
-21.5,22.5,51,73,35,13,32,20,3,1,22,"1"
-21.5,23.5,57,80,37,16,33,22,3,1,20,"1"
-21.5,24.5,63,88,36,19,34,24,3,2,30,"3"
-21.5,28.5,110,124,56,39,45,36,5,7,34,"2"
-21.5,29.5,131,131,59,43,48,37,8,8,38,"2"
-21.5,30.5,134,130,58,43,48,37,8,8,35,"2"
-21.5,31.5,140,128,65,41,50,44,9,8,31,"2"
-21.5,32.5,130,125,63,41,46,44,11,7,23,"2"
-21.5,33.5,112,112,54,31,41,35,11,6,15,"3"
-21.5,34.5,108,113,50,29,42,32,11,7,16,"3"
-22.5,-42.5,205,118,62,97,37,20,69,29,33,"5"
-22.5,-43.5,219,119,68,102,38,20,65,30,33,"5"
-22.5,-44.5,220,119,64,103,37,20,60,29,33,"5"
-22.5,-45.5,216,114,62,104,37,20,59,30,32,"5"
-22.5,-47.5,199,109,59,92,38,18,52,25,36,"5"
-22.5,-48.5,191,111,57,90,38,18,51,24,36,"4"
-22.5,-49.5,185,109,54,84,37,18,49,21,34,"4"
-22.5,-51.5,164,103,52,77,36,19,49,18,34,"4"
-22.5,-52.5,165,103,54,80,35,21,46,16,35,"4"
-22.5,-53.5,164,106,51,78,36,19,43,16,37,"4"
-22.5,-55.5,146,103,49,77,38,18,35,15,34,"4"
-22.5,-56.5,141,104,48,70,39,16,29,12,33,"4"
-22.5,-57.5,137,103,50,63,38,18,26,9,34,"4"
-22.5,-63.5,127,94,37,48,31,24,12,5,15,"3"
-22.5,-64.5,157,98,45,52,38,29,19,14,18,"4"
-22.5,-65.5,80,40,18,20,19,32,7,3,20,"1"
-22.5,-66.5,43,22,13,5,11,25,2,2,13,"6"
-22.5,-67.5,34,19,12,3,7,23,2,2,11,"6"
-22.5,-68.5,31,19,10,1,7,17,2,1,10,"6"
-22.5,14.5,41,79,34,12,26,17,2,1,19,"1"
-22.5,15.5,55,89,40,14,32,24,4,3,33,"1"
-22.5,16.5,63,95,44,17,34,26,4,4,36,"3"
-22.5,17.5,62,96,43,18,32,26,4,4,36,"3"
-22.5,22.5,45,63,26,12,31,21,1,1,19,"1"
-22.5,23.5,50,68,30,12,31,20,1,1,20,"1"
-22.5,24.5,56,69,30,12,31,21,1,1,22,"1"
-22.5,25.5,66,81,37,21,31,23,1,2,24,"3"
-22.5,28.5,106,128,55,39,43,41,8,6,39,"2"
-22.5,29.5,129,137,61,45,48,42,9,7,44,"2"
-22.5,30.5,145,140,60,45,51,45,10,8,37,"2"
-22.5,31.5,141,133,60,42,47,42,11,8,30,"2"
-22.5,32.5,101,106,57,33,43,35,9,6,17,"3"
-22.5,33.5,94,103,52,27,41,31,10,7,15,"3"
-22.5,35.5,97,117,51,30,40,26,10,7,12,"3"
-23.5,-45.5,205,119,65,87,37,21,57,25,28,"5"
-23.5,-46.5,214,119,63,100,38,21,57,28,31,"5"
-23.5,-47.5,219,116,60,104,38,19,58,29,30,"5"
-23.5,-49.5,180,109,56,83,36,19,49,18,31,"4"
-23.5,-50.5,173,103,54,77,37,19,49,17,31,"4"
-23.5,-51.5,166,101,51,72,35,20,47,17,32,"4"
-23.5,-53.5,169,106,54,77,38,19,47,15,36,"4"
-23.5,-54.5,168,107,51,80,41,21,46,15,35,"4"
-23.5,-55.5,154,106,49,81,40,16,38,15,34,"4"
-23.5,-56.5,142,106,46,70,40,17,31,12,34,"4"
-23.5,-57.5,137,99,49,62,38,19,25,8,31,"4"
-23.5,-59.5,121,81,43,48,29,18,11,5,22,"3"
-23.5,-60.5,117,79,41,42,24,21,7,5,16,"3"
-23.5,-64.5,152,97,42,60,37,27,16,11,20,"4"
-23.5,-65.5,89,43,29,20,24,31,9,6,21,"3"
-23.5,-66.5,46,23,15,6,14,22,2,2,14,"6"
-23.5,-67.5,29,17,10,3,9,19,2,2,11,"6"
-23.5,-68.5,28,15,7,1,8,13,2,2,8,"6"
-23.5,14.5,34,62,28,11,22,11,2,1,14,"1"
-23.5,15.5,51,76,38,15,28,21,3,2,29,"1"
-23.5,16.5,52,88,43,15,33,25,4,4,34,"1"
-23.5,22.5,46,59,25,11,31,20,1,1,17,"1"
-23.5,23.5,50,67,26,13,31,21,1,1,22,"1"
-23.5,24.5,63,78,31,13,32,21,1,1,26,"1"
-23.5,25.5,76,96,42,20,34,22,2,3,30,"3"
-23.5,28.5,113,133,60,42,42,41,7,6,39,"2"
-23.5,29.5,128,149,65,45,44,41,10,11,48,"2"
-23.5,30.5,146,144,66,45,50,44,10,9,38,"2"
-23.5,31.5,134,131,64,40,47,42,11,8,33,"2"
-23.5,32.5,102,112,55,32,42,34,10,6,22,"3"
-23.5,33.5,93,108,51,26,40,28,9,6,16,"3"
-24.5,-47.5,202,125,64,90,36,19,57,22,25,"5"
-24.5,-48.5,206,115,56,96,39,20,56,21,28,"5"
-24.5,-49.5,184,107,53,82,42,19,51,16,29,"4"
-24.5,-50.5,173,102,53,75,41,18,48,17,30,"4"
-24.5,-54.5,171,106,55,77,43,20,46,14,35,"4"
-24.5,-55.5,171,109,52,75,44,17,43,15,36,"4"
-24.5,-58.5,113,85,41,46,32,20,15,7,26,"3"
-24.5,-59.5,119,81,40,46,26,18,10,5,21,"3"
-24.5,-60.5,114,78,39,40,21,19,6,5,18,"3"
-24.5,-61.5,104,76,36,36,18,18,4,5,18,"3"
-24.5,-63.5,119,81,36,37,23,19,8,5,17,"3"
-24.5,-64.5,139,98,40,50,35,25,14,7,19,"2"
-24.5,-65.5,98,50,31,28,27,31,11,8,23,"3"
-24.5,-66.5,54,27,18,6,14,24,4,3,18,"6"
-24.5,-67.5,29,16,10,4,9,16,2,2,9,"6"
-24.5,-68.5,27,14,8,0,8,14,2,1,9,"6"
-24.5,-69.5,18,12,4,2,7,6,1,1,3,"6"
-24.5,15.5,37,71,30,11,27,19,3,2,19,"1"
-24.5,16.5,47,75,40,12,29,22,3,3,34,"1"
-24.5,17.5,48,79,39,12,29,22,5,3,34,"1"
-24.5,19.5,39,64,32,12,33,24,3,2,26,"1"
-24.5,20.5,41,61,28,9,33,22,2,2,21,"1"
-24.5,21.5,41,60,27,10,30,20,1,1,19,"1"
-24.5,22.5,46,61,27,12,30,19,2,1,19,"1"
-24.5,26.5,91,118,59,34,40,39,4,5,42,"3"
-24.5,27.5,107,131,61,38,40,42,7,7,44,"2"
-24.5,28.5,114,134,63,39,39,42,8,7,41,"2"
-24.5,29.5,118,142,65,45,39,44,7,8,40,"2"
-24.5,30.5,139,148,68,45,48,47,11,11,39,"2"
-24.5,31.5,133,133,66,42,46,46,12,8,29,"2"
-24.5,32.5,112,115,59,33,43,40,10,8,26,"2"
-25.5,-49.5,188,105,54,81,41,17,50,15,26,"4"
-25.5,-53.5,169,105,53,72,39,19,45,14,31,"4"
-25.5,-54.5,175,106,55,79,41,18,45,14,35,"4"
-25.5,-56.5,162,106,46,74,38,16,38,11,35,"4"
-25.5,-57.5,131,103,46,64,36,20,27,9,32,"2"
-25.5,-58.5,116,86,43,53,30,22,16,6,27,"3"
-25.5,-61.5,102,72,33,33,18,18,4,4,18,"3"
-25.5,-62.5,102,72,33,34,18,16,3,4,18,"3"
-25.5,-65.5,113,61,29,32,28,29,12,9,24,"3"
-25.5,-66.5,56,26,20,6,16,25,5,4,21,"6"
-25.5,-67.5,35,17,11,3,9,15,2,2,8,"6"
-25.5,-68.5,24,14,8,0,9,13,2,1,9,"6"
-25.5,-69.5,20,13,5,2,7,8,1,1,7,"6"
-25.5,-70.5,21,35,9,9,8,4,1,1,2,"6"
-25.5,15.5,25,61,26,11,21,17,1,1,14,"1"
-25.5,16.5,38,67,33,12,24,21,2,1,29,"1"
-25.5,19.5,41,65,32,12,33,22,3,1,25,"1"
-25.5,20.5,46,63,30,14,33,21,2,0,25,"1"
-25.5,21.5,44,59,28,12,31,19,1,2,17,"1"
-25.5,22.5,51,65,29,13,31,22,2,2,24,"1"
-25.5,26.5,96,129,63,34,37,42,7,6,47,"2"
-25.5,27.5,107,135,61,39,37,45,8,7,44,"2"
-25.5,28.5,108,137,60,41,35,45,8,7,43,"2"
-25.5,29.5,108,137,60,40,35,41,6,8,40,"2"
-25.5,30.5,128,148,69,44,40,49,9,10,35,"2"
-25.5,31.5,143,140,68,48,47,49,10,8,30,"2"
-25.5,32.5,125,126,62,42,44,39,11,8,26,"2"
-26.5,-49.5,164,107,50,74,38,17,48,18,24,"4"
-26.5,-50.5,163,102,50,69,40,18,42,11,26,"4"
-26.5,-51.5,162,99,48,64,40,18,41,11,28,"4"
-26.5,-53.5,170,104,51,71,39,20,40,11,26,"4"
-26.5,-54.5,172,106,50,77,40,19,41,12,32,"4"
-26.5,-55.5,171,102,46,78,35,20,38,12,33,"4"
-26.5,-56.5,159,104,44,73,32,17,35,12,33,"4"
-26.5,-57.5,132,98,43,66,31,18,25,7,29,"4"
-26.5,-58.5,121,92,45,59,28,22,18,6,26,"3"
-26.5,-59.5,112,78,40,46,23,25,10,4,22,"3"
-26.5,-60.5,105,76,33,36,19,19,5,4,20,"3"
-26.5,-65.5,132,76,34,42,29,37,14,12,29,"3"
-26.5,-66.5,67,28,21,9,18,25,5,4,19,"1"
-26.5,-67.5,40,18,16,3,13,17,3,1,9,"6"
-26.5,-68.5,24,14,8,1,9,14,2,1,8,"6"
-26.5,-69.5,25,13,4,2,9,10,1,1,7,"6"
-26.5,-70.5,23,38,10,8,8,5,1,1,6,"6"
-26.5,15.5,27,54,25,13,19,15,1,1,12,"6"
-26.5,16.5,33,61,29,10,23,17,1,1,21,"1"
-26.5,17.5,39,70,31,12,23,18,3,1,26,"1"
-26.5,18.5,43,67,30,10,23,18,3,1,25,"1"
-26.5,20.5,42,64,32,14,33,20,2,1,28,"1"
-26.5,21.5,51,64,28,14,30,22,2,2,24,"1"
-26.5,25.5,72,105,57,25,30,27,6,3,39,"3"
-26.5,26.5,80,113,58,32,34,33,7,5,41,"3"
-26.5,27.5,87,116,56,36,32,38,8,5,42,"3"
-26.5,28.5,80,114,55,34,30,34,7,4,34,"3"
-26.5,30.5,96,132,66,39,35,44,6,8,33,"2"
-26.5,31.5,129,140,67,47,37,44,9,9,31,"2"
-26.5,32.5,129,134,63,42,41,37,11,10,26,"2"
-27.5,-48.5,139,103,54,64,34,17,38,16,19,"4"
-27.5,-49.5,152,101,49,70,35,20,39,16,20,"4"
-27.5,-53.5,152,99,45,64,34,20,35,9,25,"4"
-27.5,-54.5,155,103,47,69,33,20,34,10,29,"4"
-27.5,-55.5,155,97,48,74,30,21,31,10,30,"4"
-27.5,-56.5,150,101,43,71,31,21,27,11,30,"4"
-27.5,-57.5,132,91,41,63,26,18,21,5,25,"4"
-27.5,-58.5,122,89,41,61,23,23,18,5,22,"3"
-27.5,-65.5,127,72,34,38,28,32,8,5,24,"3"
-27.5,-68.5,29,15,12,1,9,15,2,1,7,"6"
-27.5,-69.5,28,13,6,4,11,11,2,1,8,"6"
-27.5,15.5,28,61,26,15,19,14,1,1,10,"1"
-27.5,16.5,32,69,32,12,22,21,2,1,16,"1"
-27.5,17.5,42,69,31,12,23,21,3,1,22,"1"
-27.5,18.5,40,65,32,11,23,18,3,2,24,"1"
-27.5,25.5,62,99,51,22,26,26,4,2,36,"3"
-27.5,26.5,68,102,52,24,29,28,4,2,36,"3"
-27.5,28.5,59,101,53,25,27,31,3,3,33,"3"
-27.5,29.5,76,107,58,32,33,35,4,5,30,"3"
-27.5,31.5,126,143,66,46,36,42,10,8,26,"2"
-27.5,32.5,138,149,66,45,40,37,13,10,29,"2"
-28.5,-49.5,145,98,52,71,32,22,37,15,20,"4"
-28.5,-51.5,133,94,43,65,32,17,31,11,22,"4"
-28.5,-52.5,127,91,40,62,30,19,28,10,21,"4"
-28.5,-56.5,128,92,38,58,26,19,17,7,24,"2"
-28.5,-57.5,117,81,32,54,25,17,14,6,24,"3"
-28.5,-58.5,116,84,34,56,22,19,13,5,22,"3"
-28.5,-68.5,33,17,13,1,13,19,3,1,6,"6"
-28.5,-69.5,28,14,6,1,11,11,2,1,7,"6"
-28.5,-70.5,31,30,9,7,11,14,2,3,9,"6"
-28.5,16.5,43,85,34,20,22,21,1,3,20,"1"
-28.5,17.5,47,73,37,15,23,23,2,2,24,"1"
-28.5,19.5,48,75,34,14,24,21,3,2,30,"1"
-28.5,20.5,47,79,36,16,25,22,3,3,30,"1"
-28.5,22.5,50,78,34,15,25,23,3,3,28,"1"
-28.5,24.5,56,86,43,20,25,29,4,2,35,"1"
-28.5,25.5,58,96,47,20,25,29,3,2,35,"3"
-28.5,26.5,59,100,49,21,30,28,3,2,33,"3"
-28.5,27.5,60,99,50,24,30,30,5,3,32,"3"
-28.5,28.5,70,97,52,26,30,35,4,5,27,"3"
-28.5,29.5,87,117,57,35,33,38,5,6,32,"3"
-28.5,30.5,103,134,58,39,36,39,9,7,30,"2"
-28.5,31.5,131,145,68,47,37,39,14,8,32,"2"
-29.5,-50.5,140,99,51,71,34,26,38,14,23,"4"
-29.5,-55.5,103,76,36,51,21,16,14,6,21,"3"
-29.5,-58.5,107,81,30,52,21,18,9,6,20,"3"
-29.5,-59.5,109,80,32,54,21,22,8,4,21,"3"
-29.5,-64.5,92,67,30,33,19,16,3,2,17,"3"
-29.5,-67.5,49,20,16,12,18,19,4,2,14,"6"
-29.5,-68.5,34,20,15,5,13,18,2,1,7,"6"
-29.5,-69.5,28,14,7,1,12,11,2,1,6,"6"
-29.5,-70.5,37,26,11,7,14,16,2,3,14,"6"
-29.5,17.5,43,74,32,21,22,24,3,3,21,"1"
-29.5,18.5,43,70,34,13,23,23,3,3,25,"1"
-29.5,24.5,53,89,40,20,25,28,3,3,31,"1"
-29.5,25.5,55,96,42,19,26,31,3,4,35,"3"
-29.5,26.5,61,94,42,21,27,29,4,3,33,"3"
-29.5,28.5,56,74,41,19,27,20,3,2,19,"1"
-29.5,29.5,94,113,55,33,34,31,9,8,31,"3"
-29.5,30.5,118,135,59,43,35,33,13,9,30,"2"
-3.5,-40.5,120,78,27,45,21,11,28,10,22,"3"
-3.5,-41.5,123,82,28,45,24,12,30,11,21,"3"
-3.5,-45.5,158,90,43,69,27,12,56,16,18,"4"
-3.5,-46.5,170,97,45,69,26,12,65,16,16,"4"
-3.5,-48.5,192,105,53,72,25,15,75,17,16,"4"
-3.5,-49.5,210,109,55,74,26,16,77,19,18,"5"
-3.5,-51.5,221,109,58,75,27,16,76,21,17,"5"
-3.5,-52.5,231,106,57,81,28,17,78,21,18,"5"
-3.5,-53.5,231,108,52,81,28,17,76,18,18,"5"
-3.5,-54.5,243,113,54,83,28,17,81,19,19,"5"
-3.5,-55.5,256,118,62,91,28,18,90,21,18,"5"
-3.5,-56.5,242,114,56,89,28,17,88,21,14,"5"
-3.5,-57.5,240,114,59,95,28,18,90,21,13,"5"
-3.5,-58.5,265,117,70,108,29,18,96,24,17,"5"
-3.5,-59.5,271,115,71,108,30,20,93,25,17,"5"
-3.5,-60.5,268,117,70,102,29,18,93,24,19,"5"
-3.5,-61.5,255,107,65,101,28,17,80,22,17,"5"
-3.5,-63.5,235,102,58,96,28,16,75,21,14,"5"
-3.5,-64.5,250,109,64,101,28,17,81,21,13,"5"
-3.5,-65.5,231,106,64,99,28,17,82,20,12,"5"
-3.5,-66.5,232,106,62,99,29,16,82,20,12,"5"
-3.5,-67.5,229,105,58,100,29,16,85,20,14,"5"
-3.5,-68.5,255,108,58,104,29,15,94,22,15,"5"
-3.5,-69.5,250,108,57,104,30,17,91,22,19,"5"
-3.5,-70.5,253,109,61,101,30,17,92,25,20,"5"
-3.5,-73.5,265,120,63,110,32,18,96,25,17,"5"
-3.5,-74.5,236,114,62,103,31,19,88,22,15,"5"
-3.5,-75.5,223,110,60,103,29,18,89,21,16,"5"
-3.5,-77.5,214,103,53,103,30,18,95,24,17,"5"
-3.5,-79.5,147,87,55,64,33,11,47,35,21,"4"
-3.5,11.5,143,132,33,55,24,21,39,9,13,"4"
-3.5,12.5,132,114,32,51,23,21,37,8,12,"4"
-3.5,15.5,147,115,32,52,24,23,33,6,26,"4"
-3.5,20.5,99,96,28,46,19,18,30,3,6,"3"
-3.5,21.5,99,98,28,46,20,18,31,3,7,"3"
-3.5,28.5,234,182,64,71,41,33,43,18,36,"5"
-3.5,29.5,186,163,67,60,47,37,28,14,37,"2"
-3.5,30.5,150,135,63,42,47,40,21,11,20,"2"
-3.5,31.5,117,117,53,29,45,45,15,8,14,"2"
-3.5,32.5,116,122,53,31,45,43,10,5,19,"2"
-3.5,33.5,110,132,58,30,45,39,10,5,31,"2"
-3.5,34.5,128,140,70,38,48,48,11,5,33,"2"
-3.5,35.5,157,161,77,55,53,55,15,10,55,"2"
-3.5,36.5,181,169,80,57,55,57,15,13,70,"2"
-3.5,37.5,192,179,80,60,53,57,20,12,66,"2"
-3.5,38.5,190,162,73,51,52,49,18,11,49,"2"
-3.5,39.5,168,149,59,53,40,42,17,9,33,"2"
-30.5,-50.5,108,91,48,62,25,23,22,11,18,"3"
-30.5,-51.5,108,92,48,60,28,22,22,10,18,"3"
-30.5,-52.5,96,78,41,54,24,21,18,9,18,"3"
-30.5,-63.5,94,69,31,32,20,17,3,2,18,"3"
-30.5,-64.5,101,68,30,33,19,17,3,2,20,"3"
-30.5,-67.5,56,28,15,15,18,13,2,2,11,"6"
-30.5,-68.5,41,20,16,9,15,14,3,2,9,"6"
-30.5,-69.5,29,16,10,2,13,13,2,1,8,"6"
-30.5,-70.5,38,26,10,6,15,17,3,2,13,"6"
-30.5,-71.5,36,43,16,14,14,15,2,1,9,"6"
-30.5,17.5,42,87,35,23,24,22,2,4,17,"1"
-30.5,24.5,49,84,39,18,25,27,4,4,30,"1"
-30.5,25.5,54,86,42,24,26,32,5,5,30,"1"
-30.5,26.5,53,89,44,25,27,32,5,3,30,"1"
-30.5,29.5,93,120,53,40,33,29,11,7,26,"3"
-30.5,30.5,108,139,56,46,34,25,13,10,29,"2"
-31.5,-58.5,101,71,30,49,19,20,5,5,22,"3"
-31.5,-60.5,96,74,27,46,16,19,4,3,19,"3"
-31.5,-64.5,101,61,28,31,20,20,3,2,20,"3"
-31.5,-65.5,83,56,27,27,17,16,3,2,16,"3"
-31.5,-67.5,59,33,18,15,15,14,1,1,15,"6"
-31.5,-68.5,44,22,15,11,14,16,3,2,13,"6"
-31.5,-69.5,33,18,10,7,13,15,2,2,10,"6"
-31.5,-71.5,36,43,18,14,16,16,2,1,9,"6"
-31.5,19.5,40,72,36,18,26,26,1,4,20,"1"
-31.5,29.5,85,135,49,39,32,22,11,8,21,"3"
-32.5,-52.5,100,85,47,49,20,20,9,7,17,"3"
-32.5,-53.5,93,71,36,44,20,20,8,6,17,"3"
-32.5,-60.5,94,71,24,42,16,18,3,3,18,"3"
-32.5,-66.5,65,45,22,20,15,16,2,0,17,"1"
-32.5,-67.5,58,33,17,14,16,14,1,0,13,"6"
-32.5,-68.5,52,28,14,12,15,18,2,2,14,"6"
-32.5,-69.5,35,21,11,7,15,15,2,2,11,"6"
-32.5,-70.5,43,21,14,7,17,15,1,3,13,"6"
-32.5,18.5,49,89,39,27,31,26,3,7,19,"1"
-32.5,19.5,48,78,38,21,31,30,3,7,19,"1"
-32.5,20.5,40,75,34,16,27,27,3,5,17,"1"
-32.5,21.5,38,72,33,17,27,28,4,5,17,"1"
-32.5,22.5,47,79,33,19,27,28,4,5,22,"1"
-32.5,24.5,54,95,42,23,33,31,6,6,26,"3"
-32.5,25.5,65,99,48,32,36,31,6,6,35,"3"
-32.5,26.5,83,116,53,36,36,34,11,6,35,"3"
-32.5,28.5,83,129,52,39,33,24,8,7,25,"3"
-33.5,-53.5,89,71,36,42,16,21,5,5,19,"3"
-33.5,-54.5,87,71,30,41,16,17,4,4,18,"3"
-33.5,-61.5,77,62,19,24,16,17,2,0,16,"1"
-33.5,-63.5,70,58,21,23,16,18,2,0,12,"1"
-33.5,-66.5,61,41,21,18,15,14,1,0,14,"1"
-33.5,-67.5,59,37,16,13,13,14,1,0,13,"6"
-33.5,-69.5,43,21,14,7,18,17,2,3,11,"6"
-33.5,-70.5,45,21,16,7,16,18,1,3,12,"6"
-33.5,-71.5,43,47,22,16,17,17,2,2,10,"1"
-33.5,18.5,57,104,42,28,31,30,5,6,21,"3"
-33.5,19.5,57,96,42,27,34,32,4,7,22,"3"
-33.5,20.5,61,94,41,25,34,31,3,7,19,"3"
-33.5,21.5,63,98,41,28,34,31,5,7,22,"3"
-33.5,22.5,70,103,44,32,35,31,7,7,23,"3"
-33.5,23.5,70,112,43,37,37,32,8,9,26,"3"
-33.5,24.5,72,119,46,38,35,33,8,9,29,"3"
-33.5,25.5,77,122,50,38,38,33,9,10,28,"3"
-33.5,26.5,85,137,57,38,40,33,9,6,28,"3"
-34.5,-54.5,89,73,32,39,14,19,2,4,13,"3"
-34.5,-58.5,99,80,32,41,17,22,2,4,17,"3"
-34.5,-66.5,56,40,17,17,15,16,1,0,14,"1"
-34.5,-67.5,57,37,14,14,15,14,1,0,13,"6"
-34.5,-69.5,44,23,15,8,16,21,2,2,13,"6"
